t, x, xd, y, yd
2.070299999999999940e+01,-9.922071317814361580e-01,-6.189136744257003331e-01,-9.722099448758959594e-01,5.155785631524099077e-01
2.073389999999999844e+01,-1.011132224667984136e+00,-6.058833627597198790e-01,-9.559797141654415853e-01,5.348306984522851470e-01
2.076479999999999748e+01,-1.029642920306812259e+00,-5.920954803769943320e-01,-9.391631792040153748e-01,5.535225161679013794e-01
2.079569999999999652e+01,-1.047716151346466118e+00,-5.775722871032133998e-01,-9.217780714870608127e-01,5.716270924801306608e-01
2.082659999999999911e+01,-1.065329552123091883e+00,-5.623369356988102696e-01,-9.038429440089740252e-01,5.891181859370319129e-01
2.085749999999999815e+01,-1.082461485865382933e+00,-5.464134465746790514e-01,-8.853771496124843710e-01,6.059702738073127204e-01
2.088839999999999719e+01,-1.099091071095004590e+00,-5.298266810096902146e-01,-8.664008182377328504e-01,6.221585869386196954e-01
2.091929999999999623e+01,-1.115198207176823608e+00,-5.126023129128335354e-01,-8.469348331176642652e-01,6.376591430960698581e-01
2.095019999999999882e+01,-1.130763598974667605e+00,-4.947667991728910142e-01,-8.270008059670650447e-01,6.524487787545119044e-01
2.098109999999999786e+01,-1.145768780569607737e+00,-4.763473486386171074e-01,-8.066210512134865951e-01,6.665051793162115601e-01
2.101199999999999690e+01,-1.160196137999141008e+00,-4.573718897722556243e-01,-7.858185593191273632e-01,6.798069077241772895e-01
2.104289999999999949e+01,-1.174028930976902307e+00,-4.378690370190714831e-01,-7.646169692437714271e-01,6.923334314399496314e-01
2.107379999999999853e+01,-1.187251313553903120e+00,-4.178680559351537482e-01,-7.430405400997974752e-01,7.040651477535420089e-01
2.110469999999999757e+01,-1.199848353683586666e+00,-3.973988271152137375e-01,-7.211141220512850003e-01,7.149834073921631505e-01
2.113559999999999661e+01,-1.211806051654226390e+00,-3.764918089614654462e-01,-6.988631265103608659e-01,7.250705363933589442e-01
2.116649999999999920e+01,-1.223111357353504403e+00,-3.551779993336954266e-01,-6.763134956849172763e-01,7.343098562073850921e-01
2.119739999999999824e+01,-1.233752186331287914e+00,-3.334888961195697776e-01,-6.534916715330035819e-01,7.426857019927588510e-01
2.122829999999999728e+01,-1.243717434627844121e+00,-3.114564567627917113e-01,-6.304245641802481703e-01,7.501834390681701992e-01
2.125919999999999632e+01,-1.252996992335829063e+00,-2.891130567851653566e-01,-6.071395198579094821e-01,7.567894774831032123e-01
2.129009999999999891e+01,-1.261581755865511356e+00,-2.664914473365764258e-01,-5.836642884202397630e-01,7.624912846687430523e-01
2.132099999999999795e+01,-1.269463638883677525e+00,-2.436247118046687699e-01,-5.600269905011155958e-01,7.672773961298656742e-01
2.135189999999999699e+01,-1.276635581897636929e+00,-2.205462215132285853e-01,-5.362560843710452163e-01,7.711374241375127392e-01
2.138279999999999959e+01,-1.283091560456556035e+00,-1.972895905352451684e-01,-5.123803325570139844e-01,7.740620643812314849e-01
2.141369999999999862e+01,-1.288826591943130984e+00,-1.738886296429175138e-01,-4.884287682888436843e-01,7.760431005385699521e-01
2.144459999999999766e+01,-1.293836740929227291e+00,-1.503772994126864881e-01,-4.644306618370668827e-01,7.770734067182738514e-01
2.147549999999999670e+01,-1.298119123069580105e+00,-1.267896624986290244e-01,-4.404154868087623020e-01,7.771469477322324737e-01
2.150639999999999930e+01,-1.301671907508005432e+00,-1.031598350819281640e-01,-4.164128864691131748e-01,7.762587771496620714e-01
2.153729999999999833e+01,-1.304494317770694911e+00,-7.952193749786475030e-02,-3.924526401579910284e-01,7.744050330852448871e-01
2.156819999999999737e+01,-1.306586631121115394e+00,-5.591004403444543858e-02,-3.685646298723139203e-01,7.715829316709513774e-01
2.159909999999999641e+01,-1.307950176350714644e+00,-3.235813188857679379e-02,-3.447788070866123489e-01,7.677907581590466268e-01
2.162999999999999901e+01,-1.308587329979067349e+00,-8.900029256106455761e-03,-3.211251598857988165e-01,7.630278556012819458e-01
2.166089999999999804e+01,-1.308501510836192372e+00,1.443063747871431435e-02,-2.976336804859548990e-01,7.572946110465005320e-01
2.169179999999999708e+01,-1.307697172998523838e+00,3.760049750126612245e-02,-2.743343332207044405e-01,7.505924391957951025e-01
2.172269999999999612e+01,-1.306179797048355296e+00,6.057649033308580566e-02,-2.512570230727732556e-01,7.429237634509863186e-01
2.175359999999999872e+01,-1.303955879624443925e+00,8.332592168416701195e-02,-2.284315648322776948e-01,7.342919942884593709e-01
2.178449999999999775e+01,-1.301032921228797878e+00,1.058165204867939913e-01,-2.058876529655216392e-01,7.247015048863880704e-01
2.181539999999999679e+01,-1.297419412251383353e+00,1.280164972279618507e-01,-1.836548322802983857e-01,7.141576039290110645e-01
2.184629999999999939e+01,-1.293124817170514529e+00,1.498946037216739025e-01,-1.617624694762144488e-01,7.026665055070376864e-01
2.187719999999999843e+01,-1.288159556881893542e+00,1.714201944903849806e-01,-1.402397256710533058e-01,6.902352960283688610e-01
2.190809999999999746e+01,-1.282534989103551792e+00,1.925632899568965328e-01,-1.191155299969296200e-01,6.768718980482656411e-01
2.193899999999999650e+01,-1.276263386797181099e+00,2.132946416847735782e-01,-9.841855436293922565e-02,6.625850309230154611e-01
2.196989999999999910e+01,-1.269357914538331356e+00,2.335857999478339331e-01,-7.817718948396816525e-02,6.473841681860305064e-01
2.200079999999999814e+01,-1.261832602758558908e+00,2.534091839580424610e-01,-5.841952227858950020e-02,6.312794915405365304e-01
2.203169999999999717e+01,-1.253702319771565987e+00,2.727381551375788193e-01,-3.917331474225031751e-02,6.142818413586601523e-01
2.206259999999999621e+01,-1.244982741482496102e+00,2.915470938858925609e-01,-2.046598440549503295e-02,5.964026635733452597e-01
2.209349999999999881e+01,-1.235690318664456111e+00,3.098114803679956064e-01,-2.324586490434391028e-03,5.776539528473625396e-01
2.212439999999999785e+01,-1.225842241668781751e+00,3.275079799374840395e-01,1.522420211768316795e-02,5.580481919035823468e-01
2.215529999999999688e+01,-1.215456402415054704e+00,3.446145339091208903e-01,3.215409696345340740e-02,5.375982869032592815e-01
2.218619999999999948e+01,-1.204551353483054754e+00,3.611104565134080069e-01,4.843921805502438005e-02,5.163174987656434789e-01
2.221709999999999852e+01,-1.193146264101017762e+00,3.769765390025123786e-01,6.405409971163150695e-02,4.942193703339319288e-01
2.224799999999999756e+01,-1.181260872792213146e+00,3.921951620363451907e-01,7.897369809539164787e-02,4.713176493114239474e-01
2.227889999999999660e+01,-1.168915436404212471e+00,4.067504176634839652e-01,9.317339629579501903e-02,4.476262069201698002e-01
2.230979999999999919e+01,-1.156130675201285651e+00,4.206282424288039778e-01,1.066290068345196185e-01,4.231589522752750576e-01
2.234069999999999823e+01,-1.142927713649241728e+00,4.338165633934067400e-01,1.193167714587729383e-01,3.979297425257127818e-01
2.237159999999999727e+01,-1.129328016462354256e+00,4.463054591493842427e-01,1.312133580941466371e-01,3.719522888919619130e-01
2.240249999999999631e+01,-1.115353319412480060e+00,4.580873382595471166e-01,1.422958548335308271e-01,3.452400588392032232e-01
2.243339999999999890e+01,-1.101025554319213340e+00,4.691571379595951830e-01,1.525417608482101950e-01,3.178061747706962259e-01
2.246429999999999794e+01,-1.086366767545096534e+00,4.795125464375094015e-01,1.619289741219824830e-01,2.896633098213103330e-01
2.249519999999999698e+01,-1.071399031209028907e+00,4.891542525644287931e-01,1.704357759309175768e-01,2.608235815907459232e-01
2.252609999999999602e+01,-1.056144346201493223e+00,4.980862276066613248e-01,1.780408120223407609e-01,2.312984449998244374e-01
2.255699999999999861e+01,-1.040624535933653672e+00,5.063160442157265129e-01,1.847230704899150699e-01,2.010985859066198034e-01
2.258789999999999765e+01,-1.024861129575256324e+00,5.138552388899707557e-01,1.904618564010469584e-01,1.702338177161591137e-01
2.261879999999999669e+01,-1.008875233329088017e+00,5.207197251468319577e-01,1.952367633134500791e-01,1.387129840014406645e-01
2.264969999999999928e+01,-9.926873880478188639e-01,5.269302658596438649e-01,1.990276419261026164e-01,1.065438711824510665e-01
2.268059999999999832e+01,-9.763174112165913243e-01,5.325130146175685031e-01,2.018145662547977115e-01,7.373313665847704146e-02
2.271149999999999736e+01,-9.597842209957222481e-01,5.375001375801853332e-01,2.035777979152690598e-01,4.028625955612081394e-02
2.274239999999999640e+01,-9.431056396357082594e-01,5.419305291324542084e-01,2.042977493523381871e-01,6.207523570067763341e-03
2.277329999999999899e+01,-9.262981731342914138e-01,5.458506367030366846e-01,2.039549471911076550e-01,-2.849995559566228381e-02
2.280419999999999803e+01,-9.093767634962119928e-01,5.493154123707333358e-01,2.025299973312618129e-01,-6.383414171033656437e-02
2.283509999999999707e+01,-8.923545093746164669e-01,5.523894112968863457e-01,2.000035539912702609e-01,-9.979390675488780671e-02
2.286599999999999611e+01,-8.752423502159730750e-01,5.551480594754633069e-01,1.963562956790800840e-01,-1.363787484566445218e-01
2.289689999999999870e+01,-8.580487082990922998e-01,5.576791155847119486e-01,1.915689120762678332e-01,-1.735883592888111948e-01
2.292779999999999774e+01,-8.407790822636170835e-01,5.600843535069142121e-01,1.856221071470799400e-01,-2.114219980317135761e-01
2.295869999999999678e+01,-8.234355848878104345e-01,5.624814927819336008e-01,1.784966255173001948e-01,-2.498775999422315763e-01
2.298959999999999937e+01,-8.060164170464778621e-01,5.650064029539393351e-01,1.701733114324466278e-01,-2.889505420802643276e-01
2.302049999999999841e+01,-7.885152690399154229e-01,5.678156030072099014e-01,1.606332125552452639e-01,-3.286319552334033278e-01
2.305139999999999745e+01,-7.709206399731346471e-01,5.710890666170844732e-01,1.498577446922958745e-01,-3.689064418288948155e-01
2.308229999999999649e+01,-7.532150658070040361e-01,5.750333243312333309e-01,1.378289384856819233e-01,-4.097490188225890728e-01
2.311319999999999908e+01,-7.353742474561850706e-01,5.798848198746699989e-01,1.245297954446629718e-01,-4.511210545852162856e-01
2.314409999999999812e+01,-7.173660724260252364e-01,5.859134218821582252e-01,1.099447887322477085e-01,-4.929649087445628353e-01
2.317499999999999716e+01,-6.991495278019287385e-01,5.934259033853979126e-01,9.406055416102504507e-02,-5.351969149750785970e-01
2.320589999999999620e+01,-6.806735101823204737e-01,6.027690635960181176e-01,7.686682910678689640e-02,-5.776982735884650388e-01
2.323679999999999879e+01,-6.618755512031609944e-01,6.143319585223949719e-01,5.835771149137680691e-02,-6.203033549631550292e-01
2.326769999999999783e+01,-6.426804982175353675e-01,6.285464012719814697e-01,3.853332706758462456e-02,-6.627848799521404155e-01
2.329859999999999687e+01,-6.229992219713536006e-01,6.458844577631419615e-01,1.740200938829460087e-02,-7.048354835490360237e-01
2.332949999999999591e+01,-6.027274712290766612e-01,6.668510697964994405e-01,-5.016890343940455521e-03,-7.460453601940409962e-01
2.336039999999999850e+01,-5.817450633843718188e-01,6.919691756733850063e-01,-2.868944335945058238e-02,-7.858761585819202811e-01
2.339129999999999754e+01,-5.599156948182996141e-01,7.217538158641886303e-01,-5.356273129195066734e-02,-8.236322295148720274e-01
2.342219999999999658e+01,-5.370877766747870208e-01,7.566708785861357978e-01,-7.955953744747312761e-02,-8.584319854513011716e-01
2.345309999999999917e+01,-5.130968438122749387e-01,7.970757600012502442e-01,-1.065722200803676523e-01,-8.891847789919984368e-01
2.348399999999999821e+01,-4.877702221970386942e-01,8.431280562823852964e-01,-1.344560691684480169e-01,-9.145824987378872173e-01
2.351489999999999725e+01,-4.609347173221302052e-01,8.946816996120140475e-01,-1.630228028282283415e-01,-9.331197096089992593e-01
2.354579999999999629e+01,-4.324280040603588615e-01,9.511572331252189372e-01,-1.920353549494025480e-01,-9.431603058745423596e-01
2.357669999999999888e+01,-4.021140138884287674e-01,1.011415268581881133e+00,-2.212056853241320675e-01,-9.430692911654653399e-01
2.360759999999999792e+01,-3.699017808067261437e-01,1.073666454704159223e+00,-2.501978286904025239e-01,-9.314206246894225494e-01
2.363849999999999696e+01,-3.357658757356845602e-01,1.135467690095915305e+00,-2.786384517633910818e-01,-9.072711194589421213e-01
2.366939999999999600e+01,-2.997649558604776887e-01,1.193855159125990051e+00,-3.061363717177555954e-01,-8.704558270291200550e-01
2.370029999999999859e+01,-2.620537143487281506e-01,1.245638619446048256e+00,-3.323105182515205258e-01,-8.218231028863187682e-01
2.373119999999999763e+01,-2.228835675625807922e-01,1.287824961906381516e+00,-3.568229546833533994e-01,-7.633115245105841495e-01
2.376209999999999667e+01,-1.825894550747119705e-01,1.318072439135345331e+00,-3.794108762477861885e-01,-6.978007661305175580e-01
2.379299999999999926e+01,-1.415638684140458903e-01,1.335040678716895357e+00,-3.999105048791455341e-01,-6.287455745627960058e-01
2.382389999999999830e+01,-1.002231551326381309e-01,1.338528318415778573e+00,-4.182674811904245060e-01,-5.596897543905278161e-01
2.385479999999999734e+01,-5.897331753136554611e-02,1.329371708766365234e+00,-4.345322149434980297e-01,-4.938024429347010469e-01
2.388569999999999638e+01,-1.818192404978510868e-02,1.309166489497430197e+00,-4.488428609060522434e-01,-4.335555843543169030e-01
2.391659999999999897e+01,2.184001823185496849e-02,1.279920018255906511e+00,-4.614012348580722178e-01,-3.805909655264986813e-01
2.394749999999999801e+01,6.084570200526456807e-02,1.243733492046400491e+00,-4.724473239579248252e-01,-3.357539185918739233e-01
2.397839999999999705e+01,9.865158558065661998e-02,1.202570379335720752e+00,-4.822366354576685943e-01,-2.992318501677995179e-01
2.400929999999999609e+01,1.351308401448216845e-01,1.158123388927815967e+00,-4.910225938064110562e-01,-2.707328243978423532e-01
2.404019999999999868e+01,1.702040205164380982e-01,1.111763740650553389e+00,-4.990444436636007897e-01,-2.496575023715107700e-01
2.407109999999999772e+01,2.038290993944728569e-01,1.064546152640915011e+00,-5.065200252319183027e-01,-2.352401971438347339e-01
2.410199999999999676e+01,2.359921875389610069e-01,1.017244574162662341e+00,-5.136423264789307108e-01,-2.266521826961766795e-01
2.413289999999999935e+01,2.666995869045765133e-01,9.704002786620403720e-01,-5.205786772743660196e-01,-2.230703879106230303e-01
2.416379999999999839e+01,2.959713664044621995e-01,9.243709423756697463e-01,-5.274716222435029689e-01,-2.237186744657460591e-01
2.419469999999999743e+01,3.238363880127984595e-01,8.793748092841484620e-01,-5.344407458398287014e-01,-2.278894105588307184e-01
2.422559999999999647e+01,3.503285886738714550e-01,8.355276333659622523e-01,-5.415849464490971599e-01,-2.349519286461928258e-01
2.425649999999999906e+01,3.754842870872116545e-01,7.928721355440613294e-01,-5.489848355547823910e-01,-2.443528626279229954e-01
2.428739999999999810e+01,3.993402938342369146e-01,7.514007101167414771e-01,-5.567050686365005996e-01,-2.556118661453735674e-01
2.431829999999999714e+01,4.219326329064846948e-01,7.110724850863154867e-01,-5.647965034104521775e-01,-2.683150224886927671e-01
2.434919999999999618e+01,4.432957179465541464e-01,6.718258758352284588e-01,-5.732981382340479604e-01,-2.821073896431687822e-01
2.438009999999999877e+01,4.634618601207018962e-01,6.335876526305784795e-01,-5.822388183163244024e-01,-2.966855306225101852e-01
2.441099999999999781e+01,4.824610134701012853e-01,5.962793703982245397e-01,-5.916387172157161478e-01,-3.117904919785330353e-01
2.444189999999999685e+01,5.003206870814462803e-01,5.598218350849354374e-01,-6.015106113624034689e-01,-3.272014511553499316e-01
2.447279999999999589e+01,5.170659718097154744e-01,5.241381269909820562e-01,-6.118609697216675913e-01,-3.427301084385364627e-01
2.450369999999999848e+01,5.327196433358432071e-01,4.891555747077526717e-01,-6.226908816604878050e-01,-3.582158171821215320e-01
2.453459999999999752e+01,5.473023138957103795e-01,4.548069733413011018e-01,-6.339968451445697761e-01,-3.735214031404301971e-01
2.456549999999999656e+01,5.608326128530766175e-01,4.210312640646666771e-01,-6.457714355302004439e-01,-3.885296044635624946e-01
2.459639999999999915e+01,5.733273820614038785e-01,3.877738343729196790e-01,-6.580038729870441028e-01,-4.031400582280731948e-01
2.462729999999999819e+01,5.848018761886825123e-01,3.549865555429279618e-01,-6.706805043101956576e-01,-4.172667610564756435e-01
2.465819999999999723e+01,5.952699612654265282e-01,3.226276421507033865e-01,-6.837852127174569583e-01,-4.308359367051332045e-01
2.468909999999999627e+01,6.047443069596193377e-01,2.906613952032337522e-01,-6.972997672572095462e-01,-4.437842503274727068e-01
2.471999999999999886e+01,6.132365697061227250e-01,2.590578732927111827e-01,-7.112041216999912541e-01,-4.560573162801888070e-01
2.475089999999999790e+01,6.207575649849857991e-01,2.277925235353009670e-01,-7.254766712528013528e-01,-4.676084532415913375e-01
2.478179999999999694e+01,6.273174278729629627e-01,1.968457947135540953e-01,-7.400944741066853849e-01,-4.783976467847500524e-01
2.481269999999999598e+01,6.329257615731967990e-01,1.662027481358921421e-01,-7.550334436869475807e-01,-4.883906852953118771e-01
2.484359999999999857e+01,6.375917740247212251e-01,1.358526766341617287e-01,-7.702685165019280689e-01,-4.975584402305964216e-01
2.487449999999999761e+01,6.413244029547481295e-01,1.057887383887894800e-01,-7.857737996609307496e-01,-5.058762662058913229e-01
2.490539999999999665e+01,6.441324298993463815e-01,7.600760956636720689e-02,-8.015227014363114355e-01,-5.133235003048208789e-01
2.493629999999999924e+01,6.460245838097161686e-01,4.650915782632090989e-02,-8.174880476615320468e-01,-5.198830433881957980e-01
2.496719999999999828e+01,6.470096349027726346e-01,1.729613740976722672e-02,-8.336421862706324681e-01,-5.255410090676942980e-01
2.499809999999999732e+01,6.470964794218128091e-01,-1.162609438285111541e-02,-8.499570818806585493e-01,-5.302864284658295180e-01
2.502899999999999636e+01,6.462942159573283885e-01,-4.024984010298413017e-02,-8.664044019843591959e-01,-5.341110009509569823e-01
2.505989999999999895e+01,6.446122139480765512e-01,-6.856530558265963582e-02,-8.829555960448702834e-01,-5.370088827637686801e-01
2.509079999999999799e+01,6.420601749444301287e-01,-9.656082519453976221e-02,-8.995819685571256885e-01,-5.389765068858501929e-01
2.512169999999999703e+01,6.386481871740814498e-01,-1.242230703286450189e-01,-9.162547469542015044e-01,-5.400124286846070820e-01
2.515259999999999607e+01,6.343867739072949208e-01,-1.515372424663033457e-01,-9.329451450833645687e-01,-5.401171928414311152e-01
2.518349999999999866e+01,6.292869360769545173e-01,-1.784872521792442435e-01,-9.496244228505430485e-01,-5.392932178663696341e-01
2.521439999999999770e+01,6.233601895688275496e-01,-2.050558853005615412e-01,-9.662639425280481476e-01,-5.375446951532476536e-01
2.524529999999999674e+01,6.166185975603856173e-01,-2.312249574186214796e-01,-9.828352221347881335e-01,-5.348775000602818963e-01
2.527619999999999578e+01,6.090747982525329673e-01,-2.569754577437376453e-01,-9.993099862273600031e-01,-5.312991129347234276e-01
2.530709999999999837e+01,6.007420283076914114e-01,-2.822876832969729577e-01,-1.015660214381809867e+00,-5.268185483542513481e-01
2.533799999999999741e+01,5.916341422798794270e-01,-3.071413642739966865e-01,-1.031858187597056054e+00,-5.214462911477851792e-01
2.536889999999999645e+01,5.817656282974501547e-01,-3.315157813469589709e-01,-1.047876532810403605e+00,-5.151942379963350138e-01
2.539979999999999905e+01,5.711516202369116835e-01,-3.553898755844787094e-01,-1.063688265681578704e+00,-5.080756436104559848e-01
2.543069999999999808e+01,5.598079066063901266e-01,-3.787423515947500596e-01,-1.079266831773334046e+00,-5.001050706427793147e-01
2.546159999999999712e+01,5.477509363396644293e-01,-4.015517744290313384e-01,-1.094586146232818136e+00,-4.912983426284246447e-01
2.549249999999999616e+01,5.349978216860895586e-01,-4.237966607220267634e-01,-1.109620632057771950e+00,-4.816724993580495662e-01
2.552339999999999876e+01,5.215663383678104115e-01,-4.454555644916066148e-01,-1.124345257014782939e+00,-4.712457541819195517e-01
2.555429999999999779e+01,5.074749231634121394e-01,-4.665071579720242445e-01,-1.138735569262522729e+00,-4.600374528221084502e-01
2.558519999999999683e+01,4.927426690662229936e-01,-4.869303078120014172e-01,-1.152767731720933053e+00,-4.480680333363206702e-01
2.561609999999999587e+01,4.773893181559044074e-01,-5.067041469309002677e-01,-1.166418555217138886e+00,-4.353589869331430662e-01
2.564699999999999847e+01,4.614352523133765649e-01,-5.258081422924876236e-01,-1.179665530430412002e+00,-4.219328193863591814e-01
2.567789999999999750e+01,4.449014819016292588e-01,-5.442221588257223353e-01,-1.192486858651313986e+00,-4.078130128368575580e-01
2.570879999999999654e+01,4.278096325282467749e-01,-5.619265196953996400e-01,-1.204861481364207787e+00,-3.930239878056338565e-01
2.573969999999999914e+01,4.101819299996473656e-01,-5.789020631017242069e-01,-1.216769108657298704e+00,-3.775910652715276927e-01
2.577059999999999818e+01,3.920411835717845239e-01,-5.951301957668870823e-01,-1.228190246460297841e+00,-3.615404286932223377e-01
2.580149999999999721e+01,3.734107675974642215e-01,-6.105929432479769714e-01,-1.239106222606426666e+00,-3.448990858774404478e-01
2.583239999999999625e+01,3.543146016664477926e-01,-6.252729971988284507e-01,-1.249499211712723934e+00,-3.276948306147319800e-01
2.586329999999999885e+01,3.347771293308847707e-01,-6.391537596886132100e-01,-1.259352258870501062e+00,-3.099562040210338543e-01
2.589419999999999789e+01,3.148232955055552673e-01,-6.522193846716809462e-01,-1.268649302136073631e+00,-2.917124555378827200e-01
2.592509999999999692e+01,2.944785226296053327e-01,-6.644548166913806231e-01,-1.277375193810679654e+00,-2.729935035568583634e-01
2.595599999999999596e+01,2.737686856741509134e-01,-6.758458268899705246e-01,-1.285515720497563130e+00,-2.538298956450218968e-01
2.598689999999999856e+01,2.527200860779642011e-01,-6.863790463873383763e-01,-1.293057621923679790e+00,-2.342527683577274034e-01
2.601779999999999760e+01,2.313594246917150266e-01,-6.960419970827459446e-01,-1.299988608513161337e+00,-2.142938066336877723e-01
2.604869999999999663e+01,2.097137738096190307e-01,-7.048231199262526836e-01,-1.306297377699661588e+00,-1.939852027744669583e-01
2.607959999999999567e+01,1.878105483660960084e-01,-7.127118006995967203e-01,-1.311973628964843375e+00,-1.733596150170434447e-01
2.611049999999999827e+01,1.656774763738225742e-01,-7.196983933401835953e-01,-1.317008077590650084e+00,-1.524501257135469634e-01
2.614139999999999731e+01,1.433425686786800601e-01,-7.257742408362131137e-01,-1.321392467113497338e+00,-1.312901991371113464e-01
2.617229999999999634e+01,1.208340881062415495e-01,-7.309316937159061611e-01,-1.325119580469184877e+00,-1.099136389368139816e-01
2.620319999999999894e+01,9.818051807389494012e-02,-7.351641261490993173e-01,-1.328183249818077671e+00,-8.835454526822714150e-02
2.623409999999999798e+01,7.541053074213081853e-02,-7.384659496751869723e-01,-1.330578365040983480e+00,-6.664727162894604207e-02
2.626499999999999702e+01,5.255295477815290911e-02,-7.408326245673632071e-01,-1.332300880897100859e+00,-4.482638143083175764e-02
2.629589999999999606e+01,2.963674280479509579e-02,-7.422606688393160734e-01,-1.333347822836409069e+00,-2.292660434266768563e-02
2.632679999999999865e+01,6.690938607502396052e-03,-7.427476648969213446e-01,-1.333717291459949994e+00,-9.827924382554628635e-04
2.635769999999999769e+01,-1.625535582781672053e-02,-7.422922638339709556e-01,-1.333408465622544004e+00,2.097012381398149355e-02
2.638859999999999673e+01,-3.917301337325035382e-02,-7.408941873675266576e-01,-1.332421604173605445e+00,4.289717968336174969e-02
2.641949999999999577e+01,-6.203291484055499516e-02,-7.385542274050455047e-01,-1.330758046332857214e+00,6.476342039456944866e-02
2.645039999999999836e+01,-8.480598201273652215e-02,-7.352742432319299137e-01,-1.328420210698869397e+00,8.653394539426942367e-02
2.648129999999999740e+01,-1.074632105517586145e-01,-7.310571563045507038e-01,-1.325411592889464973e+00,1.081739526311788907e-01
2.651219999999999644e+01,-1.299757027081501759e-01,-7.259069426300118755e-01,-1.321736761814100936e+00,1.296487828154046784e-01
2.654309999999999903e+01,-1.523146997575520190e-01,-7.198286227099366386e-01,-1.317401354579381456e+00,1.509239636245427452e-01
2.657399999999999807e+01,-1.744516140885486177e-01,-7.128282490212541900e-01,-1.312412070029816080e+00,1.719652538264165309e-01
2.660489999999999711e+01,-1.963580608652244208e-01,-7.049128910023066963e-01,-1.306776660926823874e+00,1.927386872912230376e-01
2.663579999999999615e+01,-2.180058891867563409e-01,-6.960906175075316504e-01,-1.300503924769787378e+00,2.132106168693168602e-01
2.666669999999999874e+01,-2.393672126652228449e-01,-6.863704766883564901e-01,-1.293603693263611465e+00,2.333477581151894298e-01
2.669759999999999778e+01,-2.604144393413365122e-01,-6.757624732517730770e-01,-1.286086820437785994e+00,2.531172328431648966e-01
2.672849999999999682e+01,-2.811203008562718209e-01,-6.642775430411534954e-01,-1.277965169422287106e+00,2.724866125063261091e-01
2.675939999999999586e+01,-3.014578807958431805e-01,-6.519275248762421704e-01,-1.269251597885839411e+00,2.914239613970401876e-01
2.679029999999999845e+01,-3.214006421212961540e-01,-6.387251295806514184e-01,-1.259959942141960498e+00,3.098978796756323151e-01
2.682119999999999749e+01,-3.409224535985491689e-01,-6.246839061156307382e-01,-1.250104999927889260e+00,3.278775462431160470e-01
2.685209999999999653e+01,-3.599976151351132470e-01,-6.098182047280901186e-01,-1.239702511860813816e+00,3.453327614848969440e-01
2.688299999999999557e+01,-3.786008819308108175e-01,-5.941431370088510189e-01,-1.228769141574832746e+00,3.622339899250067163e-01
2.691389999999999816e+01,-3.967074873450748829e-01,-5.776745327435059973e-01,-1.217322454540595844e+00,3.785524028452658118e-01
2.694479999999999720e+01,-4.142931643796847196e-01,-5.604288934231116404e-01,-1.205380895567666588e+00,3.942599209408638727e-01
2.697569999999999624e+01,-4.313341656714910766e-01,-5.424233422648186975e-01,-1.192963764987101660e+00,4.093292571038377736e-01
2.700659999999999883e+01,-4.478072818846888237e-01,-5.236755705734457145e-01,-1.180091193508613134e+00,4.237339594490536210e-01
2.703749999999999787e+01,-4.636898583867072876e-01,-5.042037802534372615e-01,-1.166784115742697692e+00,4.374484547243786547e-01
2.706839999999999691e+01,-4.789598100855295693e-01,-4.840266222565090537e-01,-1.153064242373255555e+00,4.504480922782413410e-01
2.709929999999999595e+01,-4.935956342991569823e-01,-4.631631307232809691e-01,-1.138954030960364072e+00,4.627091887945698478e-01
2.713019999999999854e+01,-5.075764215200718743e-01,-4.416326525468050601e-01,-1.124476655345678866e+00,4.742090740482589606e-01
2.716109999999999758e+01,-5.208818639285792695e-01,-4.194547720520249157e-01,-1.109655973624396275e+00,4.849261379848135989e-01
2.719199999999999662e+01,-5.334922614989251466e-01,-3.966492304472035713e-01,-1.094516494637389314e+00,4.948398794872156947e-01
2.722289999999999566e+01,-5.453885255307601154e-01,-3.732358396611147877e-01,-1.079083342924923139e+00,5.039309572628775102e-01
2.725379999999999825e+01,-5.565521794259264965e-01,-3.492343901325524747e-01,-1.063382222068682159e+00,5.121812433659637120e-01
2.728469999999999729e+01,-5.669653565163137454e-01,-3.246645520663919426e-01,-1.047439376331502858e+00,5.195738799676645758e-01
2.731559999999999633e+01,-5.766107947326749583e-01,-2.995457696123310920e-01,-1.031281550483501563e+00,5.260933401022547251e-01
2.734649999999999892e+01,-5.854718278864712300e-01,-2.738971473584961847e-01,-1.014935947678803352e+00,5.317254932534558609e-01
2.737739999999999796e+01,-5.935323733169991511e-01,-2.477373284617115368e-01,-9.984301852178797398e-01,5.364576768081735780e-01
2.740829999999999700e+01,-6.007769156339225480e-01,-2.210843636594977679e-01,-9.817922479958608450e-01,5.402787745983180789e-01
2.743919999999999604e+01,-6.071904862607121478e-01,-1.939555703259119024e-01,-9.650504393960515070e-01,5.431793039825892899e-01
2.747009999999999863e+01,-6.127586384572779599e-01,-1.663673806443211889e-01,-9.482333293388107709e-01,5.451515131967542560e-01
2.750099999999999767e+01,-6.174674174699764650e-01,-1.383351778764550788e-01,-9.313696991376245737e-01,5.461894910326069441e-01
2.753189999999999671e+01,-6.213033254241595582e-01,-1.098731196099520802e-01,-9.144884827445202147e-01,5.462892913043523313e-01
2.756279999999999575e+01,-6.242532805383632644e-01,-8.099394676927451631e-02,-8.976187038838825405e-01,5.454490750410448952e-01
